epoch,batch_loss,average_loss,running_accuracy
184,0.38989147543907166,0.7804526448249817,0.7543918918918919
185,0.2559395730495453,0.7776326820735009,0.7553763440860215
186,0.2516792118549347,0.7748200966712625,0.7563502673796791
187,0.29510706663131714,0.7722684316178585,0.7572307180851063
188,0.21018920838832855,0.7692944674737869,0.7581845238095238
189,0.20232336223125458,0.766310409025142,0.7592105263157894
190,0.5068013668060303,0.7649517229402253,0.759571335078534
191,0.31262627243995667,0.7625958612188697,0.7603352864583334
192,0.20660290122032166,0.7597150686800171,0.7610913212435233
193,0.2253052443265915,0.7569603788637623,0.7620006443298969
194,0.3346782624721527,0.7547948295489336,0.7625801282051282
195,0.20231115818023682,0.7519760353072565,0.7635522959183674
196,0.39364710450172424,0.7501571067244873,0.764355964467005
197,0.11303219944238663,0.7469393041624566,0.7653882575757576
198,0.3224676847457886,0.7448062809493075,0.7659390703517588
199,0.09258963167667389,0.7415451977029442,0.767109375
200,0.25803351402282715,0.7391396669383666,0.7678793532338308
201,0.22172968089580536,0.7365782313638984,0.7685643564356436
202,0.2760044038295746,0.7343093947750594,0.7692426108374384
203,0.1841219961643219,0.731612397723046,0.7699908088235294
204,0.2007937878370285,0.7290230386504313,0.7707317073170732
205,0.41707056760787964,0.7275087062667296,0.7712378640776699
206,0.47534745931625366,0.7262905359916065,0.7716636473429952
207,0.215922549366951,0.7238368437482188,0.7724609375
208,0.31205448508262634,0.7218665932282877,0.7731010765550239
209,0.26656201481819153,0.7196984761882396,0.7738839285714286
210,0.32983171939849854,0.7178507664404209,0.7745112559241706
211,0.22831745445728302,0.715541647044274,0.7752063679245284
212,0.09829629957675934,0.7126437815632058,0.7761150234741784
213,0.2329595685005188,0.7104022665488943,0.7768691588785047
214,0.23176677525043488,0.7081760549614596,0.7775436046511628
215,0.2540683448314667,0.7060737044515984,0.7780671296296297
216,0.21987245976924896,0.7038331457203434,0.7788738479262672
217,0.22745373845100403,0.7016479190814933,0.7795298165137615
218,0.2625318765640259,0.6996428229969386,0.7802511415525114
219,0.2571607828140259,0.6976315409961071,0.7809659090909091
220,0.3324512839317322,0.6959791416428748,0.7814621040723982
221,0.1757602095603943,0.6936358131199807,0.7823057432432432
222,0.30374154448509216,0.691887408327896,0.7827914798206278
223,0.41312509775161743,0.690642933727109,0.7831333705357143
224,0.2840086817741394,0.6888356703850959,0.7836111111111111
225,0.3650011718273163,0.6874027743737782,0.7839463495575221
226,0.5217412710189819,0.686672988015387,0.7843474669603524
227,0.22357673943042755,0.6846418641180846,0.7849506578947368
228,0.2250787317752838,0.6826350382126575,0.7854803493449781
229,0.1594959795475006,0.6803605205662873,0.7862092391304348
230,0.42446625232696533,0.6792527531713118,0.7865936147186147
231,0.2626992464065552,0.6774572639180154,0.787109375
232,0.17294533550739288,0.6752919766716179,0.7878218884120172
233,0.14124304056167603,0.6730097162608917,0.7885950854700855
234,0.11869605630636215,0.6706509347291703,0.7892952127659575
235,0.261785089969635,0.6689184523361215,0.7898569915254238
236,0.335235059261322,0.6675105055298987,0.7902821729957806
237,0.16653881967067719,0.66540558248007,0.7909007352941176
238,0.1876910775899887,0.6634067770202788,0.7915141213389121
239,0.3399656116962433,0.6620591054980953,0.7919921875
240,0.30258479714393616,0.6605675108576217,0.792466286307054
241,0.31139203906059265,0.6591246370072207,0.7928719008264463
242,0.1689050793647766,0.6571072725724781,0.793531378600823
243,0.09645240753889084,0.6548095067321765,0.7943135245901639
244,0.15503014624118805,0.6527695909750705,0.7950255102040816
245,0.30983152985572815,0.6513755338160487,0.7955411585365854
246,0.2514524757862091,0.6497564121236202,0.7959893724696356
247,0.3737011253833771,0.6486432859674096,0.7963709677419355
248,0.13218289613723755,0.6465691478556419,0.7970632530120482
249,0.20199836790561676,0.6447908647358418,0.79775
250,0.19874610006809235,0.643013793960273,0.7984312749003984
251,0.13023744523525238,0.6409789671796182,0.7990451388888888
252,0.13226522505283356,0.6389682409261527,0.7997159090909091
253,0.189001202583313,0.6371967171531493,0.8003198818897638
254,0.21875201165676117,0.6355557575237517,0.8008578431372549
255,0.15634416043758392,0.6336838372226339,0.8013916015625
256,0.2846824526786804,0.6323258551816068,0.8018604085603113
257,0.2358846366405487,0.6307892613112926,0.8023861434108527
258,0.27942749857902527,0.6294326521887742,0.8027871621621622
259,0.2169397473335266,0.627846141016254,0.8032451923076923
260,0.3093310594558716,0.6266257767190878,0.8036997126436781
261,0.20661593973636627,0.6250226857382377,0.8042104007633588
262,0.2398957908153534,0.6235583249210405,0.8046577946768061
263,0.31224700808525085,0.6223791153875716,0.8050426136363636
264,0.23276792466640472,0.6209088844791898,0.8054834905660377
265,0.3853919804096222,0.6200234825841915,0.8057448308270677
266,0.2572488784790039,0.618664776201775,0.806121254681648
267,0.5706709027290344,0.6184856945843394,0.8062033582089553
268,0.203866109251976,0.616944357835892,0.8066914498141264
269,0.1970342993736267,0.6153891353971428,0.8071180555555556
270,0.2131461799144745,0.6139048440484983,0.8075991697416974
271,0.5159574151039124,0.6135447432067903,0.8077895220588235
272,0.20371972024440765,0.6120435526464885,0.8083791208791209
273,0.13597868382930756,0.6103060896216083,0.808907390510949
274,0.33573079109191895,0.6093076339905912,0.8093181818181818
275,0.16569970548152924,0.6077003588872976,0.8097259963768116
276,0.19577836990356445,0.6062132758945764,0.8101308664259927
277,0.22038066387176514,0.6048253888009693,0.8105328237410072
278,0.1970788687467575,0.603363931739843,0.8110439068100358
279,0.3483935594558716,0.6024533232674003,0.8112723214285714
280,0.36972668766975403,0.601625114599793,0.8114435053380783
281,0.0839991644024849,0.5997895615849089,0.8120567375886525
282,0.19632570445537567,0.5983638942452286,0.8125
283,0.2754466235637665,0.597226861601984,0.8128851232394366
284,0.18985603749752045,0.5957974902893367,0.8133223684210527
285,0.22450323402881622,0.5944992586240901,0.8137019230769231
286,0.10534527897834778,0.5927948893570318,0.8141877177700348
287,0.14407140016555786,0.5912368216862282,0.8147243923611112
288,0.27048158645629883,0.5901269419795502,0.8150410899653979
289,0.2215108424425125,0.5888558519811465,0.8154633620689655
290,0.2516850233078003,0.5876971893396574,0.8157753436426117
291,0.2925387918949127,0.5866863729100521,0.8160851883561644
292,0.10939427465200424,0.5850573896395469,0.8165529010238908
293,0.1598365306854248,0.5836110601873219,0.8170705782312925
294,0.19020365178585052,0.5822774757520627,0.8174788135593221
295,0.23097874224185944,0.5810906557064202,0.8179898648648649
296,0.19422000646591187,0.5797880609278325,0.8184448653198653
297,0.2279496043920517,0.5786073949663031,0.8187919463087249
298,0.1717836707830429,0.5772467805041517,0.8191367056856187
299,0.28978052735328674,0.5762885596603156,0.8193229166666667
